gene1,gene2
12690,3490
13368,8359
3794,7274
1000,4155
10640,5187
1897,10879
16820,8847
15944,1741
13672,7712
12812,6312
12002,5561
7052,11704
6998,1067
16894,8359
10293,1067
11859,6032
11945,2081
6454,5885
9188,514
6717,9392
13694,17494
8685,592
8381,12001
15693,1283
17018,3406
14836,6120
10240,11594
7134,11143
16024,17494
7810,12520
16931,2946
12166,7084
3463,8481
13203,6626
17497,6626
9011,920
10683,3488
7454,1477
9010,8727
2482,14716
605,5405
4905,3514
7531,416
3306,7058
6956,2946
13125,3117
2322,6736
13758,15004
16237,12078
9055,5626
11171,2720
11082,8727
6552,7419
11693,8466
11847,2081
17091,7076
14431,716
15795,1538
13959,9162
8464,7419
9279,6736
8829,11789
9623,16029
1258,1462
10199,3488
10447,14716
10273,8632
11081,3190
13788,17553
10873,2081
10367,8457
5525,3201
13500,7133
13135,6435
12259,16029
15493,1538
5844,14357
8628,6736
14926,3628
16072,4381
3610,5626
16375,2081
10823,12404
8203,1538
10458,6390
12718,6312
9095,9641
9698,3734
11649,3734
9238,2502
198,15600
12846,514
7071,14911
16788,8070
5067,8359
1440,234
15080,1067
3310,6626
7698,9641
6919,8632
12626,2715
7941,7771
11783,12546
17683,3514
9773,3514
12616,4328
1807,4935
15719,17777
16915,11789
356,12520
1639,7695
14090,2946
9849,3488
9800,9049
17501,9587
5974,7419
9235,17777
7103,8070
17828,17494
14233,6608
15373,9392
5403,6055
9797,3488
12782,1618
11590,11472
7766,3803
10661,12078
3029,14552
11223,5626
16977,8481
15124,14552
9647,5768
5571,1826
7387,3202
6717,1538
8036,5405
10701,4569
232,1904
4098,14098
17673,14144
16703,1140
8588,13520
17596,2081
10200,7133
16333,15975
15827,3117
15872,3488
14421,3190
12721,5669
11571,5669
12314,12078
12520,4289
16942,3464
16614,14552
14274,14911
15256,11934
17440,17243
2910,2491
12093,1785
141,5768
17761,6312
10807,6312
16674,9641
6956,10579
14754,4569
4561,3514
15478,10106
7653,6736
6284,5656
4036,15766
4742,17311
7616,2909
8838,6626
12349,6626
6142,10573
13682,5637
14104,8481
14223,86
10915,7133
7083,7084
11355,10717
4122,3406
10018,16924
12072,12565
328,3734
335,7133
10342,7133
5323,7154
147,13520
4268,11064
9941,14911
5549,12078
5344,15085
13138,5768
2275,1067
6747,14888
9571,12565
10684,7161
6390,10608
2923,14173
2004,6474
1827,12078
7180,14144
1319,2715
17016,16029
649,5405
10044,4328
10009,4328
12193,64
5526,9587
10180,7044
6144,12520
17024,15329
17038,8481
17232,8481
5358,920
6116,5645
17014,1741
5232,3812
12429,8359
10994,12078
3303,14888
4720,17553
10564,13520
860,13451
13596,8947
11379,5376
2609,14957
11569,5637
11739,2637
17569,7133
15409,1741
11642,7154
6812,2690
12237,9641
301,5405
13719,2081
1894,3514
14522,14547
6086,514
15744,9392
6552,7154
9558,8454
11274,1672
7962,14911
15415,2637
3336,13983
15136,14173
1886,3734
11276,5441
13783,5265
9292,5283
15172,15054
10452,8481
10139,6812
13643,6626
2436,7481
16407,3054
1179,11834
5574,3514
4359,14173
3083,16911
3306,4282
10674,2856
5278,11696
8878,16029
2188,5489
15085,2372
7680,2946
2440,4044
10096,9587
255,4958
13958,6812
433,13669
7942,12078
425,1684
13930,9587
8357,7419
10837,6312
9482,3507
2912,16029
8185,12078
3157,5493
17062,2216
14255,3464
7740,11186
13272,14173
16007,7419
10460,7419
12755,13076
9651,514
16076,16811
9633,11736
11826,6999
4189,3514
1701,1373
16506,5561
10781,17258
8781,7424
5149,3488
6535,9392
15390,16534
5263,4921
13022,2081
14159,14868
6262,5885
11452,514
7930,3734
12708,5493
12645,6474
8916,6812
11196,8481
1146,16425
1669,2064
10980,5405
14573,2821
6996,4958
17403,13983
392,4305
444,4899
885,3755
4969,8005
8211,2346
12705,8860
2111,7905
7244,7905
12351,3507
3027,12078
9737,15329
12504,5432
2572,7783
14091,12078
13395,2720
11811,4319
9505,9392
6459,2188
13067,3236
15744,1538
16733,10879
3565,8270
4646,4309
4641,14868
13981,5711
4358,8481
1439,9116
5053,17553
12581,10879
8937,5328
6343,2673
13475,5493
16642,2820
13925,16867
14287,2637
1990,2637
5297,8457
12139,6312
8143,2262
5914,5493
16017,4381
14784,514
6194,5290
4815,4569
4228,1920
1176,3464
13424,3464
17444,4921
2281,2081
11769,17062
3677,7093
7234,5768
11647,6167
10373,3734
8388,3514
16510,11789
9338,17494
10968,3628
1294,16534
9591,6626
8821,4881
2891,2715
3920,5879
1159,514
2325,4935
4677,11789
14971,9587
12524,12520
12338,5151
16784,2946
8939,4072
7704,11518
884,4309
11284,13983
2099,920
14037,9392
8463,4319
16658,3117
17153,3336
16769,4958
15353,17494
2467,12520
12222,2609
6149,8005
8738,16862
15098,16751
3004,10879
15473,11789
12990,16029
16992,6999
17184,6999
5322,12520
10641,3135
9137,3016
13432,14223
10327,5561
17059,2069
6139,16760
1621,12642
6840,1741
9172,14357
4906,17062
9855,10879
7146,5493
1755,8359
878,7154
16303,716
13815,716
10683,6626
2469,9641
10629,3514
9370,6564
1644,7905
16493,3628
204,7084
5012,7084
13480,2821
17067,3514
2624,9457
9978,4935
4850,7018
7118,514
12793,4381
17509,5561
5350,8651
1615,3464
13536,5343
4303,3336
5727,2946
7644,1109
7637,1067
17848,8727
3777,17537
14561,514
4027,1532
2191,5768
7478,11472
13674,514
10852,1845
12256,6999
11398,2609
7360,12520
14889,14173
15913,14173
12958,8481
3599,6812
11511,7133
380,12507
16415,9587
3879,4210
16587,5060
12560,12520
7575,6812
1430,1140
9491,1140
4935,4480
10108,16683
8222,12642
8288,15975
10074,12276
9967,17258
4745,5016
5792,3734
14744,1462
17379,6999
3084,5669
13829,12404
8025,14552
9664,3464
17671,3238
15462,8359
1947,2637
2197,7274
199,11934
12152,2491
9635,5405
12757,5637
12159,17062
13731,11393
5522,2063
15267,13520
5149,6999
16731,16698
14129,3190
11100,3201
14560,7133
12771,2771
1162,3246
7195,4313
8804,5098
9602,2821
15220,14951
6722,9587
7726,17494
9424,3653
2321,7154
10722,15054
3018,7274
7458,14173
1327,6626
3048,1684
12894,6312
10677,3514
2033,514
129,15775
11367,3135
8555,4328
5086,8005
8295,6811
2644,11064
3396,12507
11923,15329
11758,14144
17374,16911
13854,8481
3113,1741
8289,1538
14651,7157
11887,12078
4246,3488
9127,489
11959,12078
11403,14173
10331,1538
15547,7090
12448,9184
9936,6312
1952,6736
5922,15612
4202,6999
9114,14223
4943,5637
1112,1353
12013,2491
11531,2491
3512,7133
5742,10758
6260,8457
16043,15975
4935,11518
2710,5637
12974,910
14373,15085
559,12237
6181,1785
12713,6736
2842,6312
8917,3734
1888,2061
8104,5441
9960,12404
10771,14911
3451,6845
12505,8632
10943,8481
15170,14173
8668,4428
15793,3054
5663,6120
17523,8267
15459,16911
11178,11696
7815,1213
8255,16124
5705,12520
12499,5343
1127,5947
16992,6626
14625,8481
6240,9239
1085,7905
12966,7905
9074,6050
17591,11064
14698,12078
15284,3250
14863,16911
13154,14173
8491,7647
11283,6450
9632,9392
2459,4412
7282,4958
5791,7284
9268,12078
5250,2720
11870,13631
3578,17305
4685,4319
8669,2480
15325,1538
5365,6798
7695,13568
1189,7419
829,13076
10552,16029
1202,11066
16251,5950
7949,11594
10288,4837
13083,14223
3763,8270
10753,8368
9771,1826
13403,5522
7979,7133
12772,1658
4043,1741
6417,3117
7938,338
9168,13129
11331,4757
15916,6312
11138,5493
3459,3464
14352,2720
8901,7154
2044,7154
11895,12078
987,1741
9374,14043
7826,3464
12293,9494
17567,4569
5312,3734
12399,7154
10632,3734
1662,6369
2628,13631
12451,14911
7703,5571
1507,16242
3558,11124
5009,2491
2421,7519
11836,3637
2948,5768
8465,3734
14874,4883
11187,15529
7743,16306
7213,16534
13891,6626
9080,8727
7672,11834
5561,11358
57,16811
16166,16911
16595,7783
2778,9587
17105,2946
8967,3236
13365,3734
11398,4935
15833,13561
5410,11834
15361,14681
17641,14911
8888,12078
15721,12520
12037,14173
17379,6626
16851,10879
13671,11789
5395,5328
8832,4210
1473,8481
4607,12507
8350,15329
16913,5405
15142,17553
8873,14796
14783,6312
10127,17208
6942,7928
15618,13815
9293,13890
1236,5561
5194,14911
17824,8359
10402,869
2611,2637
11637,716
11899,2081
9036,6312
948,11124
12654,11252
12685,514
670,514
12381,3336
16606,17494
4211,13631
2801,5660
1158,64
14248,7154
10091,15007
12689,2081
12419,11084
14453,5674
15452,11465
3391,3514
12658,476
727,4935
5899,12404
11629,9587
1306,7905
10358,2946
12737,11704
10935,14911
15306,12952
3822,1067
1637,8727
1658,14550
5559,11291
16265,17427
17787,11124
10175,3287
1853,7419
9402,1954
4821,9392
6590,17494
5524,17494
7690,433
13530,3117
14480,3734
3751,2346
5514,1482
3301,12078
9705,14552
1179,8481
10740,6336
5412,514
4840,1191
12750,11789
10586,16804
17284,6474
5378,8481
6028,8005
2655,3932
1867,16911
7971,5637
17750,5626
9818,2081
10335,3117
165,12619
7678,6736
4868,7905
9026,12078
1888,5493
3137,5493
11053,12404
4300,3464
10702,4319
13469,3544
6248,2637
13870,625
2354,15975
10114,6736
14985,3845
10846,514
2648,2326
17809,3464
10252,16579
4131,16365
5466,11063
1332,5645
11418,6761
14608,17553
14986,2355
3371,7133
5558,1741
12148,7084
4684,3406
14112,3514
2593,1125
944,7695
8150,14911
1189,7154
10718,2081
707,7606
5072,3734
1226,14693
9787,514
6397,1954
8536,3464
9528,15766
13598,9581
10370,14911
10158,15766
4682,17269
4599,3336
7734,1109
7642,11472
12825,14868
17223,9641
14533,10717
9458,3734
3478,8525
15860,5405
252,4581
15971,17777
5605,7157
5218,13815
12876,2946
928,14098
15869,6626
13127,8509
290,12565
4071,11603
11327,12276
6268,13561
13357,266
15463,3803
2693,266
14197,12078
10933,2720
9582,1353
4184,5674
450,9581
6441,5405
14332,6120
10859,5950
898,16698
13849,2673
4313,3190
8824,11355
4796,454
10781,12333
14466,15975
1954,5907
12864,2656
17269,266
17626,3734
6513,5343
3639,5472
17467,5561
9192,1211
722,266
10680,3464
7351,14173
2789,6055
12421,5283
1394,16029
17836,5489
3311,8481
15847,9641
14604,7084
6644,7481
10329,3406
13649,3734
8725,3117
6510,2587
13163,12565
12820,5343
12549,6812
15335,11789
11006,6651
9609,14868
2564,12078
12538,8481
2,3803
3989,7324
4440,5852
16773,1538
8729,4133
4116,9587
15148,16029
10615,17212
11905,6474
5866,2673
10946,1373
12235,2873
13244,15975
8390,650
11364,2491
232,15732
8692,1383
1142,11789
8981,13870
15797,7157
7467,8270
11550,3639
16555,1741
3165,5637
10345,2081
12154,2081
302,4013
795,5561
16741,3464
4382,6698
14892,7154
15540,7154
7648,3734
6203,3081
11651,5033
6620,9184
12983,3514
4156,3514
3854,5441
4049,10781
1982,514
6628,4369
6660,1067
6939,13520
13056,6626
8426,6812
16528,9641
6548,11834
10018,7133
4985,3752
2625,3406
6170,4935
1365,17693
14752,12078
7959,12078
14373,1684
10475,14997
7180,8481
12657,8727
15616,2480
13933,1538
3126,3236
11054,4961
2360,5441
1934,16029
16976,1684
10055,4159
5867,15329
15015,14173
198,866
4220,16911
8679,9049
2345,7133
1749,3117
3987,6840
5927,6812
7766,2720
5546,1741
12613,3117
13537,13818
17538,7419
919,16304
10750,4569
8491,12567
16795,3544
14092,7154
15589,8509
10117,9184
5322,7419
16599,3238
11609,16624
6423,1067
1477,10475
10932,10879
11899,6120
7216,3514
12550,6120
1566,9021
14461,9083
3494,3464
10440,7133
15014,6735
4352,13520
793,8727
15931,4935
1915,9118
10209,7783
9556,13983
11386,1680
8271,7154
1762,13561
2163,5646
13568,4410
5354,3236
8271,8468
8894,11143
5807,16677
999,11291
15036,16029
8330,6626
5330,2031
9516,15329
651,17636
14106,5405
14905,1577
15500,11789
942,4958
1305,4210
11597,12642
12401,14357
16374,12078
5511,876
15257,5493
14228,2081
11463,12078
9168,15383
7182,10795
2986,13837
16728,1193
5616,4319
17724,16721
12710,3117
8229,4958
16627,9177
1954,15999
17789,9743
7466,5493
11809,5493
6070,514
6513,17494
9507,8359
2634,14223
7552,1109
9421,5150
6102,9641
6358,17553
17320,10106
3985,514
7960,12619
15865,16811
327,4569
8613,2821
12858,2908
5190,7314
16475,514
2630,3526
9194,4381
10107,5561
12820,17494
598,2946
1435,14983
14363,9525
6054,8468
12109,1109
3202,7288
4483,7235
9813,1125
12440,1067
13306,14558
14796,7286
12328,3734
12650,3514
4298,16698
16839,16029
1465,12520
12379,3932
8638,13520
15709,12520
15905,6626
6921,1817
14178,14897
16016,5405
17018,4935
1523,8457
1566,5724
7263,9392
2725,12520
5161,13564
12772,1915
990,12242
5140,454
16972,2720
13439,7419
4207,2746
7895,4319
6450,15975
17703,1954
7157,12798
9831,8830
13231,3236
13125,7419
6076,5016
14075,1462
13814,1462
9402,3336
2805,5669
7001,8443
14044,12078
6477,3639
10155,3208
6308,280
1880,13669
15651,2491
12017,5405
11941,5405
11081,2081
15953,17553
11991,3514
2436,3932
3791,3932
5643,5376
12987,4958
5622,13870
5672,4049
10287,17208
11805,7424
4850,6670
17475,5637
7506,1387
3663,2339
305,1826
1512,7133
5138,1067
818,17062
10207,6736
9233,3488
12198,514
17514,2820
14904,9030
6320,995
2800,8359
6476,11934
4910,1109
15270,17494
7262,6926
10708,5190
11589,9641
10239,514
1468,2821
1489,16029
8155,4958
4439,6626
11607,11789
14778,16534
3734,5290
14466,7084
15247,8727
9544,9049
11520,9587
13909,15975
6045,5561
2518,11881
3794,3488
14730,266
7760,15004
2864,16911
1217,16683
4178,14552
17261,1538
1568,625
5322,8468
8005,1247
13963,16029
6631,16029
13507,7157
13185,16683
12324,12078
13974,14144
8360,3238
17260,5768
13202,8481
8458,17112
10755,5405
3895,3016
3986,5060
3966,13815
2654,3488
15509,5561
207,5547
11266,5829
12189,3201
9689,454
13007,9427
13997,5626
1449,17553
14681,14552
8193,11355
14113,8830
7263,1538
1431,4569
896,3734
3552,3734
15702,1462
8577,3514
1621,5669
5440,5493
4282,15513
13863,3464
13380,1067
9706,1067
13816,5150
3791,17044
10267,13520
14939,4193
10195,5879
14030,3514
12240,7905
14332,11064
2768,15329
6848,15329
876,11666
15377,3117
7329,5635
11728,3464
5533,12078
1096,489
17821,14173
17488,3507
17119,5856
7961,5768
15478,6474
15295,1538
2687,5441
621,4949
9436,11594
13488,4958
6161,11834
5967,4298
5478,14144
11295,8481
9209,8481
12142,10879
12519,4958
10586,8270
2289,12078
17255,3488
13334,3544
3075,16683
1184,13586
9491,2483
9773,1538
7788,12078
11904,17311
14895,4852
3656,11934
1212,14911
4619,7133
14311,7133
16709,1067
6632,10824
14570,5187
16438,3514
17464,8267
3675,3326
3411,9392
13843,4072
13191,7154
2338,7905
9082,2483
13622,14173
14589,4610
12739,4083
15525,6312
9658,15284
2336,3734
14527,3514
13094,2346
15655,514
3317,5033
9790,17494
11259,8827
11758,8481
11874,8481
2841,9641
6460,5575
14337,3054
3706,12507
13546,8736
2965,5879
12766,4155
15161,514
12929,17809
10424,16911
14592,17494
10470,3734
8973,12520
10598,12520
10149,12078
13011,12078
15529,1397
9756,16148
6232,5626
16554,1741
716,4412
6426,5405
11081,625
4561,1538
14085,1538
940,11467
4814,3117
13252,8860
9101,13129
15433,16029
17252,5493
343,14173
9115,14707
4809,1383
8766,1920
12240,3464
13738,4319
8263,4319
16299,1538
16566,2081
14004,5637
15850,6312
589,17553
11561,2982
12777,5637
8003,7133
4326,1741
379,6312
17487,5493
13840,3628
11538,3464
264,5492
16364,3246
4189,9392
2519,8454
7881,8457
12028,2081
1020,6120
6357,2346
11742,12520
2268,5711
4057,14080
11349,7633
15358,8481
4376,6626
8443,11516
5949,8481
5536,11472
3200,7481
11448,16911
16506,16911
13405,17511
17290,4168
6092,3135
768,16698
15545,12520
9935,5343
6758,6812
3033,9045
14325,12078
1204,7372
8179,5626
12339,4319
3561,2637
16179,13890
12034,5151
11784,12565
8774,12642
5528,5343
1154,17777
1618,9525
9979,5656
5891,14173
16443,1920
3430,10795
14421,625
1894,1538
4967,2052
315,11789
7671,3336
9740,1741
6595,11465
200,5561
361,14911
2784,7695
17816,10795
8985,1067
8346,5829
5574,1538
97,1067
8928,2081
15645,13564
10758,11124
13304,8157
17561,3689
9131,3734
6844,9045
1339,14552
14327,1672
7866,15004
4473,330
8773,4819
8701,13520
12528,4601
2818,8727
10080,3734
15279,3514
12336,10745
587,4958
15079,3628
16515,9587
16577,9587
9441,2293
2649,7008
8805,6626
3832,8481
10631,2150
5688,3488
3271,7905
15808,14716
2445,7419
9228,1954
3658,9392
5435,9392
4189,1538
10384,3507
77,7905
15839,8873
2741,5950
12467,3267
13768,14552
9513,8481
4916,3803
9546,17553
16567,1185
17253,5405
16658,7419
4457,17409
13994,4979
13246,16118
2751,2856
15893,11252
1800,9587
12613,12520
17302,2247
6944,3488
17504,16911
12157,2081
7326,5626
15364,3201
5277,12642
10650,10356
9782,6736
3888,7905
9266,2820
12355,16683
1528,8651
3400,14911
13306,14911
15562,17553
2001,2637
3756,5205
11311,2081
5791,12135
15985,6312
5694,9641
17530,514
1598,9494
677,17494
15741,4017
9558,12135
6812,5807
3627,7084
16741,5583
17851,5489
466,16966
1060,106
9307,9587
10429,17494
9678,8860
8671,15952
6427,2946
6633,14868
16566,10767
9833,1243
7482,8727
16136,15542
6443,2480
4115,5349
4812,3117
3532,7419
17067,9392
8223,6378
17600,17494
7763,3336
13560,13561
5282,12520
13179,5405
12144,5489
17055,5405
2029,16911
10156,4958
748,4958
13536,12333
17603,13646
2481,5547
11767,5405
5299,11355
8861,3201
15808,3201
374,15975
17753,8247
8388,1538
16449,3336
11111,266
7027,14951
14295,12078
16166,5829
9685,12078
11163,220
16898,17553
10135,14911
1673,1741
7524,15054
5735,11340
12167,4921
5435,1538
7666,2491
17287,9641
12992,3734
4305,514
2478,514
7062,13890
12975,16579
17317,15766
3794,6626
12610,9641
11405,5290
10673,15329
15259,3734
891,11518
4635,15952
5460,11834
2271,10567
4896,12078
15683,14173
11118,14173
5106,3803
14749,4935
15272,3514
6663,11508
15552,5121
10039,1954
3888,3464
13812,5950
6119,6474
1910,15329
16052,15329
3289,2715
8282,5405
1560,3117
12921,1741
13067,2480
1318,454
17436,7419
17150,17553
10656,9049
5749,7419
11685,9587
1422,9587
14350,16029
2035,1383
10561,15531
16639,2081
8527,3238
5552,5957
1333,8632
383,2491
14953,4581
17573,11789
9031,10879
8911,64
10087,6531
4742,6397
3637,3190
4154,7154
8904,5405
4902,9641
2017,82
6382,6312
15674,2821
4169,9392
14279,6736
5032,4995
10835,4072
1867,5829
13528,11518
13650,5384
5070,3464
8101,3464
16811,16519
11888,14173
13858,3791
17026,16249
8625,5768
9750,3734
15311,6112
3354,514
2139,17494
15318,12520
8245,5950
10757,17693
3090,9641
9046,11834
14057,7084
17706,5879
9049,15085
524,920
11117,15085
11751,4935
15560,3135
7427,9392
936,9937
14023,12078
5866,5950
1055,2821
14383,5626
13830,6390
4482,1538
12301,2480
12602,14357
16179,5493
9116,10867
8825,4017
17271,7274
4870,7133
16354,7133
17515,2491
12716,5405
5490,4107
2589,8457
17619,15975
16152,5493
13937,3734
16499,8359
8667,7154
3929,3238
8227,17258
9856,6926
7188,8982
12265,9641
2143,8525
15466,3514
17433,514
14433,11143
17274,6369
11360,10523
9159,7408
2858,8944
10292,13999
3508,6626
2012,6626
17144,6812
14748,920
7903,2031
11598,4503
6864,8727
5290,4804
7389,4935
8561,4935
6320,2271
2283,9049
8827,13983
17219,10717
9255,12642
14328,2946
9809,5151
5689,5343
12097,3932
2968,4309
8142,11834
9681,17494
13050,7905
8634,14173
705,2619
1160,7076
4169,1538
9257,4193
7270,12520
14596,8433
15666,6812
3087,15648
14064,7419
7419,17714
10164,5674
6723,4958
6965,5829
11258,14144
3449,6564
5879,6784
9534,5626
10126,2720
13985,3096
17681,14911
17123,7154
12323,12642
8694,1067
2946,16956
6658,2081
7427,1538
17241,17777
2603,514
1396,514
2292,3464
4353,10795
9621,14911
2573,7274
12279,1109
6082,16619
7408,15611
10241,9184
7051,4837
6783,9494
7037,17494
11558,5561
11367,2566
12026,13999
3673,2031
11460,9587
10129,7419
14770,3287
12359,5561
6831,14911
14495,8078
15621,12078
11579,17553
4085,5405
4572,5405
13530,7419
3018,11594
4196,11143
1557,11789
13049,4958
1249,12078
11963,6812
13760,1209
10098,5405
8629,14144
10082,341
11950,2081
10494,11789
14477,9587
12980,7372
4519,17022
8919,3117
1972,9177
5136,3190
433,3190
14055,12078
11980,5637
12141,2081
17585,2720
595,7648
15430,8466
14905,3117
17166,9641
16395,14357
2026,11165
9061,4899
333,10106
16092,6999
11960,12404
16631,514
14477,14552
6791,8070
7033,11606
2966,10780
5688,6626
14762,5637
4644,15975
15032,3514
10519,14357
3221,5561
2026,514
7062,5493
7330,7084
16129,10176
12788,9587
12070,14911
2077,8359
3323,15766
2459,3947
12505,7274
1349,2081
6944,6626
8384,13564
14256,9641
1656,5879
17671,3734
10283,3514
7463,3514
8653,4581
9459,12520
7052,940
15472,12147
6075,8727
8498,7133
13895,4935
16457,16911
13237,8457
11944,5060
11215,15975
8268,15975
17337,3117
4448,489
12603,6945
7555,266
10427,14868
1915,13837
5925,5045
1533,5711
962,17553
17495,1954
11571,4319
10282,8247
3193,6736
16236,12078
78,489
5896,16029
14453,5711
16404,3238
8942,3803
5283,3208
5514,7133
10815,7274
11695,7133
6414,2188
13421,4622
6477,5060
1664,3201
10256,7133
12654,6999
10698,10356
11835,1125
7507,9239
14026,5637
9810,11355
17104,5493
8044,2081
13373,15952
10579,6531
12629,2081
17201,6141
11353,3734
15174,3734
10693,10579
16595,14693
12783,514
9962,2856
9522,11934
1515,2580
16378,6474
16737,6390
3078,9641
17559,6626
17579,12507
16133,3514
15900,5441
6401,1397
